iter	MAPE
114	0.02132862643
115	0.02130645082
116	0.0212917069
117	0.0212749542
118	0.02125505756
119	0.02123885035
120	0.02122604776
121	0.02120905312
122	0.02118055803
123	0.02116553772
124	0.02114955379
125	0.02112585241
126	0.02111215121
127	0.02109228122
128	0.02108028155
129	0.02106382415
130	0.02105192789
131	0.02104233184
132	0.02102563324
133	0.02101152582
134	0.02100009376
135	0.02098335564
136	0.02096941049
137	0.02096046899
138	0.02094840466
139	0.0209355782
140	0.02092700167
141	0.02091462086
142	0.02090017127
143	0.02088713058
144	0.02087764358
145	0.02086070682
146	0.02084211012
147	0.02082845411
148	0.02080837235
149	0.02078944311
150	0.02077058773
151	0.02076080891
152	0.02074886093
153	0.02074103304
154	0.02072993249
155	0.02071549398
156	0.02070341549
157	0.02069634121
158	0.02067914552
159	0.02067131041
160	0.02065412993
161	0.02064302287
162	0.02062630876
163	0.02061261002
164	0.02059927591
165	0.02058655033
166	0.02057744602
167	0.02057106266
168	0.02055398006
169	0.02054704829
170	0.02053473457
171	0.02051919709
172	0.02050344742
173	0.02048588409
174	0.02047240809
175	0.02046050492
176	0.02044900127
177	0.02043848087
178	0.02043253582
179	0.02042474286
180	0.02041292688
181	0.02040530591
182	0.02038475028
183	0.02037310745
184	0.02036101337
185	0.02035347248
186	0.020346358
187	0.02033981823
188	0.02032870837
189	0.02031463981
190	0.02030191214
191	0.02029372953
192	0.02028081131
193	0.02026457654
194	0.020255417
195	0.02024882744
196	0.02023855866
197	0.02022860643
198	0.02022088803
199	0.02021094177
200	0.02020359618
201	0.02019411653
202	0.02018459583
203	0.02017853123
204	0.02016912435
205	0.02015795344
206	0.02015193287
207	0.0201405981
208	0.02013568749
209	0.02012377741
210	0.02011267246
211	0.02010229693
212	0.0200840279
213	0.02006963501
214	0.02006488819
215	0.02005363363
216	0.02004104948
217	0.02003017014
218	0.02002346683
219	0.02001107892
220	0.02000283739
221	0.01999747482
222	0.01999268486
223	0.01998525594
224	0.01997449141
225	0.01996934758
226	0.01995675245
227	0.01994896796
228	0.01993600204
229	0.01992220631
230	0.01990787813
231	0.01989567493
232	0.01988797522
233	0.01987852578
234	0.01986627029
235	0.01985963558
236	0.01985004898
237	0.0198392614
238	0.01982448515
239	0.01981963518
240	0.01980656391
241	0.01979266255
242	0.01978074164
243	0.01976833941
244	0.01975955688
245	0.01974759356
246	0.01974046591
247	0.01973589112
248	0.01972805669
249	0.01971793404
250	0.01971023081
251	0.01970484148
252	0.01969796455
253	0.01968753037
254	0.01967397532
255	0.0196696212
256	0.01966206102
257	0.01964996893
258	0.01964514691
259	0.01963416095
260	0.01962532815
261	0.01961660403
262	0.01960728242
263	0.01960033866
264	0.01959274861
265	0.01958284267
266	0.01957201619
267	0.01955492822
268	0.01954769886
269	0.01954055034
270	0.01953347787
271	0.01952560016
272	0.01952153328
273	0.01951605551
274	0.01951058878
275	0.01950009118
276	0.01948852017
277	0.01948177821
278	0.01947549218
279	0.01946483101
280	0.01945626735
281	0.01944833209
282	0.01944171522
283	0.01943207686
284	0.01942249483
285	0.0194164819
286	0.01940437843
287	0.01939639757
288	0.01938944122
289	0.01938369544
290	0.0193792243
291	0.01937047821
292	0.01936041679
293	0.01935303039
294	0.01934372104
295	0.01934074435
296	0.01933656672
297	0.01932679253
298	0.01931801707
299	0.01930878843
300	0.01930464373
301	0.01929702251
302	0.01928910674
303	0.0192836654
304	0.01927712275
305	0.01926643518
306	0.01926202217
307	0.01925621942
308	0.01924265584
309	0.01923636647
310	0.01922819431
311	0.01922380902
312	0.01921878191
313	0.01920621054
314	0.01919770082
315	0.01919048955
316	0.01917935223
317	0.01917074321
318	0.01916738181
319	0.01916260343
320	0.0191571065
321	0.01914576246
322	0.01913627439
323	0.01913296037
324	0.0191152724
325	0.0191065506
326	0.01910061005
327	0.01909375597
328	0.01909099677
329	0.0190867654
330	0.01907662912
331	0.0190679217
332	0.01905896824
333	0.01905539383
334	0.01904898359
335	0.01904104558
336	0.01903099157
337	0.01902725949
338	0.01902047875
339	0.0190159366
340	0.01900506714
341	0.01899557988
342	0.01899187221
343	0.01898528136
344	0.01897798544
345	0.01897167371
346	0.01896236848
347	0.01895602334
348	0.01894975124
349	0.01893812832
350	0.01892974282
351	0.01892308098
352	0.0189170876
353	0.01890384925
354	0.0188970821
355	0.01888757208
356	0.01888440444
357	0.01887754717
358	0.01887485072
359	0.01887194236
360	0.0188664795
361	0.01886323262
362	0.01885607564
363	0.01885261164
364	0.01884440519
365	0.01883880759
366	0.01882893952
367	0.01882113049
368	0.01881409506
369	0.01881025868
370	0.01880518798
371	0.01880312116
372	0.01879949296
373	0.01879654517
374	0.01879352036
375	0.01878353239
376	0.01877831712
377	0.01877397957
378	0.01876550415
379	0.01875728387
380	0.01875360496
381	0.01874818055
382	0.01874242778
383	0.01873555029
384	0.01872422608
385	0.01871689077
386	0.0187076071
387	0.01870427899
388	0.0186964806
389	0.01868779044
390	0.01868135505
391	0.01867683874
392	0.01867207986
393	0.01866800069
394	0.0186647935
395	0.01865796474
396	0.01865545332
397	0.01864976758
398	0.01864228927
399	0.01863451242
400	0.01863020181
401	0.01862526034
402	0.01861759153
403	0.01861301657
404	0.01860438483
405	0.01859568128
406	0.01858902927
407	0.01858185824
408	0.01857875413
409	0.01857368926
410	0.01856761007
411	0.01856637906
412	0.01856495261
413	0.01855678593
414	0.01855032988
415	0.01854298191
416	0.01853927377
417	0.01853723208
418	0.01853198671
419	0.01852673732
420	0.01852282345
421	0.01851681327
422	0.01851185048
423	0.01850767271
424	0.01849556354
425	0.01849303683
426	0.0184916022
427	0.01849014822
428	0.01848013403
429	0.01847482698
430	0.0184683232
431	0.01846579703
432	0.01846078389
433	0.01845635541
434	0.01845340279
435	0.01845099501
436	0.0184476891
437	0.0184440827
438	0.01843788303
439	0.0184348907
440	0.01843226679
441	0.01842473311
442	0.01841961696
443	0.01841383757
444	0.01840187851
445	0.01839748712
446	0.01839151119
447	0.01838317347
448	0.01837357177
449	0.01837086631
450	0.01836346094
451	0.01835287802
452	0.01834489431
453	0.01834120078
454	0.01833972774
455	0.01833752727
456	0.01833389407
457	0.01833041833
458	0.01832796807
459	0.01832611203
460	0.0183149098
461	0.01831093955
462	0.01830738428
463	0.0183015544
464	0.018293766
465	0.01828835193
466	0.01828000475
467	0.01827371724
468	0.01826397088
469	0.01825683866
470	0.01825052016
471	0.0182471358
472	0.01824100057
473	0.01823705741
474	0.01823218194
475	0.01822947091
476	0.01822116724
477	0.01821703114
478	0.01821266936
479	0.01820598253
480	0.01820140923
481	0.01819401732
482	0.01819189335
483	0.01818440469
484	0.01818175894
485	0.01817383224
486	0.0181687976
487	0.01816467743
488	0.01815828835
489	0.01814953037
490	0.018145112
491	0.01813791396
492	0.01813619497
493	0.01813163144
494	0.01812905278
495	0.01812447948
496	0.01811950416
497	0.01811105847
498	0.0181050776
499	0.01810229445
500	0.01809183993
501	0.01808807286
502	0.01808044987
503	0.01806977102
504	0.01806814524
505	0.01806590953
506	0.01806344402
507	0.01806172012
508	0.01805581395
509	0.01805138812
510	0.01804894235
511	0.01804588615
512	0.01803943884
513	0.01803354244
514	0.01802830933
515	0.0180248984
516	0.01801985349
517	0.01801698296
518	0.01801469529
519	0.01801173888
520	0.01800869772
521	0.01800622622
522	0.01799980644
523	0.01799281986
524	0.01798867422
525	0.01798504993
526	0.01797166308
527	0.01797083606
528	0.01796768889
529	0.01796029384
530	0.01795714286
531	0.017953097
532	0.01795011962
533	0.01794560768
534	0.01794218193
535	0.01793559115
536	0.0179298554
537	0.01792333703
538	0.01792050584
539	0.01791554902
540	0.01791073637
541	0.01790650168
542	0.01790501733
543	0.01790091018
544	0.01789683668
545	0.01789284608
546	0.01788887057
547	0.01788132613
548	0.01787455051
549	0.01786816178
550	0.01786209189
551	0.01785623313
552	0.01784648166
553	0.01784240556
554	0.01783766781
555	0.01783617808
556	0.0178326911
557	0.01782815351
558	0.01782297597
559	0.01781993459
560	0.01781368102
561	0.01781057177
562	0.01780716797
563	0.01780307769
564	0.01779626817
565	0.01779412969
566	0.01779178115
567	0.01779081392
568	0.01778601798
569	0.01778317155
570	0.01777548641
571	0.01776996857
572	0.0177634871
573	0.01775791668
574	0.01775155673
575	0.01774556174
576	0.01774105992
577	0.01773430214
578	0.01773276758
579	0.01772662986
580	0.01771732596
581	0.01771275594
582	0.01770819273
583	0.01770099858
584	0.01769905237
585	0.01769612832
586	0.01769290745
587	0.01768879007
588	0.01768526459
589	0.01768054312
590	0.01767897698
591	0.01767660691
592	0.01766946847
593	0.01766772392
594	0.01766399353
595	0.01765909392
596	0.01765724944
597	0.01765254915
598	0.01764884816
599	0.01764281381
600	0.01763961364
601	0.01763324742
602	0.01762921876
603	0.01762401581
604	0.01762293154
605	0.01761925897
606	0.01761550758
607	0.01761297684
608	0.01761036809
609	0.01760800741
610	0.01760664563
611	0.01760391964
612	0.01760259006
613	0.01760171471
614	0.01759718552
615	0.01759017078
616	0.01758681575
617	0.01758365524
618	0.01758162175
619	0.01757405828
620	0.01757132591
621	0.01756864604
622	0.01756707506
623	0.01756451452
624	0.01756321277
625	0.01755391947
626	0.01754985985
627	0.01754214299
628	0.01753489997
629	0.01753191554
630	0.01752707136
631	0.01752618016
632	0.01752296605
633	0.01752024969
634	0.01751968534
635	0.01751126916
636	0.0175057187
637	0.01750330313
638	0.01750147945
639	0.01749745621
640	0.01749252893
641	0.01748936508
642	0.01748527394
643	0.01748419618
644	0.01748254409
645	0.01748120552
646	0.01747711686
647	0.01747274048
648	0.0174699933
649	0.01746892817
650	0.01746788175
651	0.01746298907
652	0.01745845006
653	0.01745714336
654	0.01745320071
655	0.01745180921
656	0.01744798706
657	0.01744307599
658	0.01744200654
659	0.01743876603
660	0.0174313384
661	0.0174286939
662	0.017424393
663	0.01742046718
664	0.01741735137
665	0.01741037762
666	0.01740457422
667	0.01740269848
668	0.01739920293
669	0.01739401722
670	0.01738934349
671	0.0173866631
672	0.01738495886
673	0.01738310851
674	0.01737915441
675	0.01737404178
676	0.01737057288
677	0.01736759631
678	0.01736276868
679	0.01735943404
680	0.01735766353
681	0.01735280983
682	0.01734335467
683	0.0173345284
684	0.01733126618
685	0.01732966819
686	0.01732899701
687	0.01732702933
688	0.01732558589
689	0.01732209353
690	0.01731938403
691	0.0173177524
692	0.01731609446
693	0.0173152276
694	0.01730864394
695	0.01730458043
696	0.01730323027
697	0.01729751725
698	0.01729086357
699	0.01728400232
700	0.01728059378
701	0.0172782167
702	0.01727404983
703	0.01726938027
704	0.01726538392
705	0.01726180122
706	0.01725800106
707	0.01725429268
708	0.01725144125
709	0.01724917741
710	0.01724686573
711	0.01724382189
712	0.01723875272
713	0.01723491611
714	0.01723310323
715	0.01723114903
716	0.01722526477
717	0.01722267537
718	0.01722185272
719	0.01721887577
720	0.01721645079
721	0.01721398222
722	0.01720838794
723	0.01720706024
724	0.01719720179
725	0.01719260782
726	0.01718863767
727	0.01718475551
728	0.01717705895
729	0.01717656649
730	0.01716965916
731	0.01716439221
732	0.01715716637
733	0.01715201821
734	0.01714992795
735	0.017145392
736	0.01714111371
737	0.01713957788
738	0.01713488629
739	0.017130291
740	0.01712905351
741	0.01712507145
742	0.01712155579
743	0.01711836357
744	0.01711504584
745	0.01711326549
746	0.01711159038
747	0.01710615575
748	0.01710276701
749	0.01709942513
750	0.01709473094
751	0.0170897958
752	0.01708747745
753	0.01708471315
754	0.01708179007
755	0.01707756777
756	0.01707581974
757	0.01707260541
758	0.01706739172
759	0.01706351714
760	0.01705840646
761	0.01705270015
762	0.01704826558
763	0.01704634922
764	0.01704410308
765	0.01704234805
766	0.0170391933
767	0.01703910615
768	0.01703823965
769	0.01703518177
770	0.01702950565
771	0.01702440844
772	0.01702383038
773	0.01702136235
774	0.01701465586
775	0.01701281601
776	0.01700891936
777	0.01700592082
778	0.01700389141
779	0.01699871077
780	0.0169954043
781	0.01699023677
782	0.01698219447
783	0.01697843244
784	0.01697553345
785	0.01697146961
786	0.01696653573
787	0.01696063469
788	0.01695462457
789	0.01694913361
790	0.01694726847
791	0.01694629911
792	0.01694442982
793	0.01694024798
794	0.01693426904
795	0.01693040997
796	0.01692729408
797	0.01692543314
798	0.01692359878
799	0.01692173061
800	0.01691712969
801	0.01691460661
802	0.01691303975
803	0.01690993385
804	0.01690813546
805	0.01690430477
806	0.01690045428
807	0.01689736793
808	0.01689115806
809	0.01688728555
810	0.01688352913
811	0.01687997223
812	0.01687575537
813	0.01687163757
814	0.01686582513
815	0.01686236603
816	0.0168584973
817	0.01685690215
818	0.01685556568
819	0.01685408226
820	0.01685113345
821	0.01684731645
822	0.01684491506
823	0.01684257345
824	0.01683606703
825	0.01683385501
826	0.01682823547
827	0.01682318188
828	0.01682261446
829	0.01682104062
830	0.01682027634
831	0.01681914381
832	0.01681726084
833	0.01681516205
834	0.01681287567
835	0.0168087148
836	0.01680701723
837	0.0168046323
838	0.01680294759
839	0.01679954452
840	0.01679550691
841	0.01679483416
842	0.01678916271
843	0.01678286164
844	0.01678093508
845	0.01677859645
846	0.01677620039
847	0.0167754926
848	0.01677071061
849	0.01676667193
850	0.01676528955
851	0.01676030215
852	0.0167547405
853	0.01675367935
854	0.01674962137
855	0.01674327904
856	0.01673940264
857	0.01673666647
858	0.01673448922
859	0.01673100941
860	0.01672918025
861	0.0167284896
862	0.01672676577
863	0.01672140749
864	0.0167201024
865	0.01671926367
866	0.01671485611
867	0.01671107406
868	0.01670941086
869	0.01670534335
870	0.01670273521
871	0.01669835186
872	0.01669502484
873	0.0166937969
874	0.01668982907
875	0.01668926518
876	0.01668780142
877	0.01668393475
878	0.01668366637
879	0.01668251936
880	0.01667790731
881	0.01667254413
882	0.01666976576
883	0.01666590886
884	0.01666267503
885	0.01666109475
886	0.01665921639
887	0.01665767809
888	0.01665585278
889	0.01665290198
890	0.01664926737
891	0.01664463663
892	0.01664236617
893	0.01663482676
894	0.01662954844
895	0.01662790244
896	0.01662441185
897	0.01662262767
898	0.0166190131
899	0.01661387818
900	0.01661204573
901	0.01661018597
902	0.01660771341
903	0.01660599604
904	0.01660513016
905	0.01660104144
906	0.01659836617
907	0.01659747446
908	0.01659469502
909	0.0165922773
910	0.0165915263
911	0.01659107394
912	0.01658967164
913	0.01658617573
914	0.01658290526
915	0.01658135835
916	0.01657733721
917	0.01657076887
918	0.01656994378
919	0.01656633978
920	0.01656516287
921	0.01656417839
922	0.01656099887
923	0.0165586694
924	0.01655186123
925	0.01655061647
926	0.01654839587
927	0.01654411606
928	0.01654130338
929	0.01654013219
930	0.01653883786
931	0.01653414102
932	0.01652612952
933	0.01652448871
934	0.01652356239
935	0.01652090997
936	0.01651734054
937	0.01651725707
938	0.01651519113
939	0.01651078495
940	0.01651037452
941	0.01650912285
942	0.01650663438
943	0.01650399369
944	0.01650165827
945	0.01649673282
946	0.01649557984
947	0.01649369903
948	0.01649207231
949	0.01649024969
950	0.01648472701
951	0.01648354616
952	0.01648314504
953	0.01648148385
954	0.01648063771
955	0.0164772819
956	0.01647301703
957	0.01647232481
958	0.01647077933
959	0.01646857694
960	0.01646726668
961	0.01646564818
962	0.01646535608
963	0.01646160224
964	0.01646000002
965	0.01645880902
966	0.01645838555
967	0.01645617782
968	0.01645323302
969	0.01644873753
970	0.01644748632
971	0.01644605983
972	0.01644523297
973	0.01644112172
974	0.01644051629
975	0.0164399654
976	0.01643981889
977	0.01643858955
978	0.0164352019
979	0.01643486115
980	0.01643402369
981	0.01643285206
982	0.01643182319
983	0.01643125095
984	0.0164294109
985	0.01642867109
986	0.01642687065
987	0.01642355059
988	0.01642241007
989	0.01642001586
990	0.01641722576
991	0.01641439883
992	0.01641325613
993	0.01641169443
994	0.01640976544
995	0.01640734884
996	0.01640584906
997	0.01640397519
998	0.01640256651
999	0.01640207614
